# Net Counts	Error
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
2	1.4142
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
2	1.4142
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
2	1.4142
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
